text,label
gah back to work tomorrow ,negative
@RealRobBrydon can't wait for Friday.. I'm coming to see the recording! do you know who Friday's guests are yet? looking forward to it ,positive
Being ill makes me feel lonely and sad ,negative
@blindingnoise yes... i do ,positive
Back to school  It was such a great vacation!,negative
YAYYYY zack has twitter! @zackalltimelow i'm stoked. ,positive
Feeding the stereotype that everyone in Oz knows each other ,positive
"Another nice, hot and lazy day in the sun!  http://mypict.me/58o",positive
"@nathaliep cool, lol ",positive
@Caro_BS jaaaa man...now I know that! [but it is right? *haha*] I mog Miiiilch man ,negative
cleaning my room;; watching logan today ,positive
"@flushgorden &quot;I didn't know it was THAT free!&quot; (and w that I must try 2 get a few hours of sleep... Nite, my fellow Cleudo-phile ",positive
1108 words down only 392 to go ,positive
school party last night was flippin. now i have to study history  dnw.,negative
@jshe ahh..i still feel bad  sorry,negative
"@crowsond do it, bit like queen but on a bigger scale. Look for the song knights of cydonia live at wembley! ",positive
At work thinking about going to the tanning bed after. So relaxing ,positive
"@samm_xo haa, im so jealous, good luck  no im not, im at school, my friend has tickets though. i really wanted to go! hah x",positive
hoping tonight wont be the night i have an asthma attack ,negative
starting my new job in SEATTLE today ,positive
@TheCharmQuark Thanks so much  I'm replying back now. It totally made me feel tons better though.,positive
616 words  i loooveeee jackson rathbone &lt;ï¿½,positive
@mrskutcher Would love to here what you think of this music video  http://tinyurl.com/d2wfrk,positive
amazing day .. tailgating and day drinking with the gf for the scarlet/white game then its COMM loveFEST 09 at my apt tonight  helllll yes,positive
My cat Max is sick and having a sleepover at the emergency vet while they pump him full of antibiotics. Poor little guy ,negative
@KellosaurousRex its GROSS we had two frogs in there the other day and there is one in there now and i was bugging it ,positive
company is hereee. i'll tweet when i can ,positive
"@dougiemcfly DOUGIE, TODAY IS YOUR DAY! #poynterday on twitter! please say something about it ",negative
@jason328 Thanks ,positive
@angryaussie i'll buy one  ...$299? and how would i get it?,positive
@jodz Coz I love that song! It has such a romantic fatalism to it. ,positive
Good morninh everyone ,positive
Omg hip still hurts! hopefully it will feel better soon ,negative
Wanting the Sony FW laptop to replace my bent Vaio but don't want Windows Vista.  When is Windows 7 coming out?  ,negative
6:08am. Didn't reach my goal. ,negative
Finally home. Of course i had to drive home  lol sleeping in tomorow!,positive
"@rolyatoj just some teething problems, my new house &amp; I will be friends ",positive
@MileyCyrus Can you please ask jesus to stop A N1H1 flu because it might cancel my trip to NY ,negative
http://twitpic.com/2y6b3 - Waiting for tonight's united vs porto match.. I predict 2-0  Go Red Devils! World Champions!!!!,positive
@MH0861 zomg I should be sleeping but I watched B&amp;S (helloooo) and BEAVER (vs Veever)  I MISS HER,negative
@Nightwyrm no not yet ,negative
Just got back from watching Obsessed at the drive-in....great movie. Working a double tomorrow     ,negative
"ughhhhh I feel like shit, sam just left, and now I cant get back to sleep  ALL MY CLOTHES = Covered in mud, stupid campouts",negative
doesn't want to go home ,negative
@AstrudRayograph Pleasurable business! Gig on Saturday night with lots of time for sightseeing and general enjoyment around that ,positive
"just finished baking cookies, CHOC CHIP cookies.  (hoping to get my jac vanek bracelets before JUN3.)",positive
Valerie Deiss is enjoying the bright sides of life &lt;3 breakfast with him and a barbecue this afternoon  Sum.. http://tinyurl.com/cs8mhz,positive
"@juliedward Hey, Girl!! How are you? I'm doing homework and it stinks!!! Can't wait for school to be OVER. ",positive
@ERIOGERG @simsing haha. i know right? thankfully no homework.  @syamira723 at least we are almost done!  yay,positive
Slept very badly last night... ,negative
"dangit, i try not to care, but my technocrati score went down 7 points in the past week, how? ",negative
@alithered77 ohhh I want iHop!!! ,negative
@BZB Thinking of you mate  Having said that - he is not really in that &quot;serious injury&quot; demographic - still a risk but lower,positive
"relaxing, what a pretty day outside ",positive
"Sitting in the airport, waiting to leave NOLA ",negative
"Pork chops and rice tonight, mmm ",positive
Love those days you wake up early and don't have to get up straight away ,positive
still working on assignments &amp; it sux that the govt doesn't think doing an MBA fulltime is worth supporting  need an income quickly,negative
@zawfi biology class is at 9:10  i should get ready at 8...or 8:30....:-p hes usually late. LOL,positive
Got bored of being ill and staying in. Went shopping in Reading. I feel much better now ,positive
"is back from walking/jogging to her mom's, doing the Wii Fit, and walking back ",positive
Burger and chips  tasty!,positive
@Will_Chandler sigh imma miss watchin my knicks play =/ don't worry I have faith next season we in there!! ,positive
@timelady That's a real bummer ,negative
has work related injuries.. and not enough sleep .. ,negative
"@Mattdavelewis  good Morning ,Matt ! have a smileriffic Day !!     ",positive
this has been a very painful night ,negative
"Journey - Ask The Lonely.  Im quite lonely, seeing as im stuck and youre not helping me!   Cant beat a bit of Journey though.",negative
Has been trying to integrate 360Tweet with the Twitter OAuth system which is working but posting the tweets right is not! ,negative
"@wearebutlins it takes time to remember, i spent a lot of time using the trash can!  Looking forward to Thurs ",positive
Wierd creepy girl just talked to me ,negative
"@ randomusicgirl lol u said yr palm was itchy? Thats what it indicates... A windfall, lotto win, etc ",positive
I'm having a bad case of the Mondays! Two days is not enough recovery time.. ,negative
Really can't be bothered getting ready to go out tonight ,negative
One peanut butter &amp; chocolate cupcake eaten last night... the raspberry one eaten this morning. There's not many left now ,negative
Good match today. Shame about Alonso though ,negative
jai ho on sea FM its soo hard not to like ,negative
gotta do my cooking assignment  its too hard,negative
@masonicboomk8 nothing like a cold to ruin your bank holiday weekend ,negative
@terrellsamuels letting the ferrari out? Finally!! Hope katsuya was yummy ,positive
[late] Good Morning Everyone ,positive
still not liking this phone ,negative
@lisaflipturn nice hobby.. kiteboarding ,positive
going to explore some hole in the wall restaurants around aiea side tomorrow for our b-gourmet article. I love mom-pop stores ,positive
good morning..... up at 5:30 am.   couldn't sleep ,negative
the stuck pixel on my psp is driving me nuts. i'm going to open it up and touch the LCD screen with my index finger ,positive
"Oh dear, laptop now has &quot;seizures&quot;... think its dying.... a moment of silence please ",negative
@tommcfly always a good thing  ,positive
@KUOWBernard Lyrja Francis! What a fun tweet. ,positive
morninggg. stuck doing nothing ,negative
of all the days i picked THIS one to be without a car..hrmpf.. ,negative
agghhhh  looosing my mind!!!!,positive
"is going to check out the 4/20 day soon, no smoking for me though ",negative
@Kio_Redsen What about people like me who work weekends though? Wednesdays are not good at all ,negative
Watching Romy and Michelle's High School Reunion. One of my all time favorite movies. Check it out if you haven't seen it!!!  ,positive
@phxmomuv2 Is that a good thing?  ,positive
Too tired ,negative
I am going to have to get up early to finish working on my presentation! so much still to do ,negative
#Lahore #Lahore @ EssexEating only been to Lahore.  http://tinyurl.com/dbdjvz http://tinyurl.com/d9jux2,negative
can't get twitter to import hotmail contacts!!! forgot password ,negative
@irishpixie36 we have 35 kts of wind  With gusts ,negative
@theloveofpink awwwwwwwwww  your poor mama. I understand xx,negative
Per @anthonyddodd I have the best husband.   Sometimes I agree with him...Love You Tone ,positive
perfect cleaning music  http://spotifylist.com/r/?id=2579,positive
back to work and have to work a little later than normal ,negative
"@davidmaybury hi david thanks for following  If you happen to be around Dublin or Cork in June, make sure to come see us at SPWC ;)",positive
"I'm gonna need a case of Red Bull and a bottle of No Doz to keep me up 2moro, the t.v. is off and I still can't fall asleep...Dagnabid! ",negative
Not goin to work so i'm goin back to sleep instead ,positive
gdamn procrastination...still loads of work to do tonight ,negative
"@warzabidul I'm not complaining!  My son, his wife and my grandson are off to the Red Sox game today. So it is great the weather is good!",positive
"@Wolfie85 Ah, yes! I remember youuuuuuuu! YAY  *follows*",positive
@wolfman70 Well right now getting ready for work ,positive
@joejonas1fan1 hey  her in mexico its earlier its 12:20  but i dont nothing to do...jhajah,positive
"Neat, hopefully more Twitter utilities will start using this Flickr-like auth http://icanhaz.com/signin (via @adactio, via @ronalddevera ",positive
@MariahCarey You're sooo funny Mimi! I love you!  (Yes I'm up but it's 10 am here in Tunisia soooo...) lol Have a blessed day!,positive
"waiting for that good answer from Huawei! Actually, hoping that it's good  come on, im excited and unpatient!",positive
7am boooooooooooooooooooooooted ,positive
@reatlas  Clean Me!,negative
@smont *click* Page Load Error - Address Not Found   ,negative
"@garyvee Hustle, Hustle, Hustle!  Grind, Grind, Grind! http://tinyurl.com/d35zfn ",positive
jonathan rhys meyers. god hes sexy. but no. just cause i love emma THAT much... i vote mark owen ,positive
@hempstyle Perhaps you don't really exist and are a figment of everyone's imagination.  ,positive
omg i have a nasty blister on my toe ,negative
thinks it's hard to find a summer job that would still allow me to serve at church.  ,negative
@kirstywrites May seems to be a good month for bdays - mines the 26th. Can I have a hint about what the project is? You seem so excited! ,positive
@rustyrockets Russ How you feeling today? Loved? ,positive
is it wrong to always have oatmeal in your bag? ,positive
"@LozzieCousins If you could that would be great, but i know i'm the best ",positive
about to go to bed.  having the room to myself is weird.  ,negative
"@Jonasbrothers hi guys  i'm from brazil, and i can't wait to see you here in sï¿½o paulo. love you su much xx",positive
"@ranza ah, okay ï¿½ï¿½I'll try using that instead ",positive
Tummy hurts ,negative
@irockyoubiatch uhm..I still cant figure it out..*slow* ,negative
@angryboardface no diviners or celebrities follow me... ,negative
so looks like i'll be going to school ,negative
UNSTOPPABLE IS AMAZING. Rascal Flatts are by far the best ,positive
"Just watched Taken with Alex.. nice movie, but they totally ignored the dead blonde chick and that's just rude ",negative
Lizzzzz is da best. So not ready for my license test ,negative
"I really want to watch the You Belong With Me music video, but it's not on youtube. ",negative
"as it turns out, my xbox caught swine flu before i did. will be unable to chainsaw aliens via gears of war 2 for the next 4-6 weeks. ",negative
Just woke up to a long day of prep. Senior prom tonight ,positive
"@pameyla it's true, my  family is very hurtful when they talk ",negative
i wish i was at bamboozle this weekend ,negative
but I met Lula and I LOVE HER!!! Fierce  xo,positive
forgot the cell phone halfway across the world  time to crash and rest up for work tomorrow,negative
@LisaNoelRuocco Someone went and ruined our picnic ,negative
Fucked up the whole day like always ,negative
Working on the water text tutorial... will publish it in a few hours ,negative
thinks it's a beautiful day for a wedding!  congratulations Kevin and Kelly!,positive
@RayBeckerman http://tinyurl.com/233gjw and this  Hope you enjoy!,positive
#mw2 then it would be easy for snipers ,negative
forgot to wish @HelentheKing the best of look for her interview today! ps last night got worse! and i was very tired! ,negative
"@HappyCassie I don't care if you believe me or not, I know it's true I that's all I care about ",positive
"Is at the dentist and I've gotta get a tooth extracted  damn you pepsi, coffee, and candy...",negative
@fusionsearcher Je mag je auto weleens wassen... ,positive
"Bummer 1 of my followers ditched me  Mustn't be that exciting! such a lovely day in melbourne today, makes you feel happy to be alive",negative
@KELLY__ROWLAND i just wanted to say hello~~~~~  ,positive
"@ddlovato Heya, hear you're performing on wednesday in London  how do I get tickets? x PS.about to buy your album, it just came out ",positive
The Oregon Trail me has died.  How sad.,negative
@SamitSarkar @nickchester if i'm as in-touch as the grammys i have probs ,negative
@krisvargas Hahaha please. I've been converted ,negative
"@avrilchan If someone wants you just for your looks, he's not worth the time ",positive
bummed that I forgot to go to Wal-Mart this morning at 5am on my way to work to get the new RF CD! UG! Guess I'll go on my way home ,negative
@EmoHearts_x :o doomsday makes me cry at the end ,negative
"Cheering up, waking up.  Coffee kicking in.  Why is it that I always get hungry and want to go to McD's at 3am on Sat, when it's swamped ",negative
Trying out &quot;Delicious Library 2&quot; with mixed results  The bar code thought I wanted to add a sport bra instead of a drill  Cool app tho!,positive
@simplyshannon Good luck with that!! The band was too loud accompanying Joe during some parts so you couldn't hear all the words. ,negative
leaving for nyc! back tues. ,positive
i wish i was at wolvo tonight! but i'm stuck in portsmouth ,negative
back home today. I have parcels waiting but can only pick them up on the morrow ,negative
"@shmurphyyx ohhh lol, well im determind to either meet JB or HS, either wuld be great. jb might not be healthy. i might die ",positive
@fr3dly have fun ,positive
@bday01 i didnt even get a chance to see u  maybe next time friend!,negative
@RachelWLyon There are plenty of places to walk around here. Up the mountain the taff trail. Pontypark way. Plenty  I think your just lazy,positive
"Hey Stacey, you are my one follower. ",positive
"@laptoppingpong Say hello to Bev and everyone at TM - am living in interesting times, today more of a challenge ",positive
Sarahs making me take photos with her. ,negative
@marypascoe Ashely tisdale it's alright it's ok ,positive
Getting ready for school  Had 2 weeks off and getting up at 7AM is not getting easier,negative
@allisgroovy se7en!  hate the end though&lt;3 I really hate the end though. You've seen it before?,positive
"is going to have a nice relaxing day, tidy her room, bake some cakes, and have a nice shower  Woo!",positive
"@meistr poor brownies, no one will eat them now ",negative
"@nick_carter yeah,of course!!We've been waitin u for hours!c'mon tell it! ",positive
More Art in the City bloggage  http://jackteagle.blogspot.com/,positive
@sherryness It is kewl how organically viral new followers &amp; followees works on Twitter...! ,positive
 there is no way i can go to school today im way to sick,negative
IF the reports are correct..that father of the Slmudog actor trying to sell his daughter...good grief. ,negative
still on kash's twitter  lol..shes going to be maddd,positive
Off to Iowa with @benjaminlindner @kansasjackass @tjwills00 @moreauphone @ColinCurtisKS and @ksuchoice for #MWYDA - Sadly not @kellyjay7 ,negative
@aurorasolstice: I would go for &lt;s&gt;hot&lt;/s&gt; simplicity than fur and flour or weird complicated fonts anyday! ,positive
@feblub you should listen to Andrew Bird too if you don't yet. not really related but his albums are just wonderful  re: Doves,positive
"@mcclorypatrick ahhh, im jealouss  i love you thougghh! woooh",negative
@David_Henrie heeeey .D whats up `? ,positive
@KatieLaRowe LUCKY!! Dont celebrate our 5 month without me  and dude.. you're absolutely invited!! Find a cure for my headache?,negative
There is a lovely 'L' endorsement on my license now. all smiles ,positive
@fa6oom7 i miss you ,negative
"Getting ready to go back to school, not long till the GCSE's ",negative
"V?i m?t chï¿½t b? sung nh?, b?a ?n tr?a ??n gi?n c?a mï¿½nh tr? nï¿½n thï¿½ v? ??y s?ng khoï¿½i  lï¿½u l?m m?i cï¿½ c?m giï¿½c ?n c?m h?p vï¿½ h?ng thï¿½ #fb",positive
My little china duckie dish that I've had since I was a baby just fell off the shelf and smashed  Woe.: My little china duckie dish tha..,negative
"@thereal_aris I know I gained weight, sheesh ",negative
stressed.....no rest for me ,negative
Fresh prince of bel air ,positive
@ilvdbch yes I've met many a good one. The last one just kinda sucked ,positive
Gosh!  Fast food isn't really working to my advantage right now... All I want is a chocolate shake ,negative
"Off to Dublin in a while to watch Leinster vs Munster.  Pity I won't be watching from in Croke Park, though.  ",negative
Wants a nap ,negative
just woke up an hour ago and started getting things ready for my Scandinavia visa application...lunch with @magicalphoenix later ,positive
@KristenjStewart very good movie ,positive
Sun is cooking my mind. Why won't the bus move. ,negative
"Just woke up, turned the TV on, and the rock of love reunion just came on. yay me! who wants to do a hoedown throwdown!? ",positive
while listening to short stack  sway sway baby ,positive
That would be now  tot aan de andere kant van de file!,positive
@dxstr37070144 @zyrajanegriff Thanks for the follow! ,positive
"@CarolynOnFire We are with you in spirit, my love  you won't be at church right?",positive
"@jhodgin I wish I could be at GMA this year, it's a fun time. But I couldn't get off work  Have fun!",negative
gah I'm tired Last night got me like this  But It was a great night though XD,negative
wants to go out and have some fun  http://plurk.com/p/rbect,negative
"@MariaBentley Maria, I was looking for some of your music.  Do you have some I could listen to?  I am a songwriter btw....thanks! ",positive
Had a great night with some pretty awesome friends  But now I have to go to work for some sunday banter. booo ,negative
"@jaespera MISS, u know what ur getting for ur barfday lol.   or wait u dont lol.",positive
have to finish encoding 101 names of korean delegates for PECERA..due tomorrow and i haven't started yet..good luck to me! ,negative
Im kinda said Ray J's show is over ,negative
@xLittleMissTuki i am so with you in this.I just hate Jamilla so much. ,negative
When will `X-Men Origins:Wolverine` release in india ? looks like multiplex 'es are on strike  - no new films ?  #wolverine,negative
"@titusofalltime Psst...lilikoi juice!!  *wink, wink*  ",positive
@Debbas Sorry to hear  I'll say a little prayer tonight for your dad. {{hugs}},negative
is doing her dissertation ,negative
@nell_xo Least someone laughs at my pathetic little jokes  haha,positive
Wrote so intensively that it took a few songs to realize Spotify play had moved on from PMMP's new album to PMMP's children album. ,positive
Feeling much better today.  And my appendix is still in tact ,positive
@Bowsek  hehehe ! nice name  booowseeeck..makes me laugh everytime,positive
Can't believe spring break is coming to an end ,negative
@MsClementine I wanted to say sorry about friday and i hope i didnt get you into trouble ,negative
@offhollywood Do you guys use the Wiebetech single-tray dirt cheap SJ version? We have a couple and the latch is going on one quickly ,negative
"So Tweetie is pretty cool, but needs moar Growl ",negative
@Aurapooh Just a silly wee illness. It has self resolved. I'm back to work on Monday  anyway; time foe the daily update.,negative
off at noon today...WAHOO ,positive
"Itï¿½s simple &amp; fun ... you'r  back from the desert and 10x to vufone auto-share to Facebook, all your buddies can see where u been ",positive
i think i caught H1N1 at production today ,negative
"What a beautiful sunny day! Unfortunately, I have a soar throat and a headache, so can't enjoy it. ",negative
"@bciaramitaro so am I contributing to the book?  Also, add &quot;Predictably Irrational&quot; to your reading list.",positive
Going to work on abs while watching Xena: Warrior Princess dvds so I can look at Renee O'Connor's abs for motivation. ,positive
"Morning! Only 7:18am here, but I'm working!  Anyway have a good day everybody!",positive
@socialtoo  in the last days I didn't get the stats right( 2 accounts) 0 follows and  0 unfollows  :| which is not right   Help? advice?,negative
Still stuck on the tube ,negative
"Life's a climb, but the view's great!!! love that movie ",positive
@anikainlondon yes! Thanks. I've just dropped my phone and the screen is smashed up ,negative
@Kodespark jeremymayer.com rodhunt.com jimkrewson.com noahbratzel.com mollyjameson.com  ... some google searches ,positive
@iMegs aawww ,negative
going to wal martt  peaceee.,positive
"food-check, washingup-check, CV....no check ",negative
"@chicalta oh wow. that's all bad. sorry, but know what that means, gay all day. . .and he had the chin piercing ",negative
@pradyotghate uploaded 4 pics i cud find decent out of the whole days shoot ,positive
i can't sleep  getting bored of csi and not sure how to work this dvd player! Should probably figure that out soon... lol,negative
"Just spent a blissful hour in my hammock, under the Eucalpytus tree, enjoying the sunshine &amp; the birdsong ",positive
About to start the final volume of death note. I'm going to miss this series once its done. ,negative
back from Egypt  but good memories,negative
Deciding if I should call it a night and wake up early to get into the studio. Or if I should just go all night. I like going all night ,positive
It's so nice out today... I've been playing outside for most of it... now I think I'll nap and sun myself ,positive
@dendro I'm still getting used to this twitter thing...not sure how to use it yet..hope the anniversary was great yesterday ,positive
@micresendo3000 I suck at math but I understand sex really well -- this is the sort of mental image that is useful ,positive
"Whatching Twilight, for the first time, then off to bed... goodnight ",positive
is playing with her niece ,positive
I just created a dictatorship in NationStates.net.    Yay for being the antihero!,positive
"@shaundiviney Hope your having fun at the astras  was good seeing u on saturday, even tho you werent too friendly to me and bella.",positive
@albeit I am also a composer and you can listen to everyone of my copyrighted compositions online (if you can figure out where...). ,positive
@BBCFalcons Thanks ,positive
your mom ,positive
Why do weekends have to pass by so fast ? ,negative
had a dream last night i was on daisy of love and i was the 6 person kicked of ,negative
i hate not bein able to just lay in bed with tho one i wanna be with ,negative
"Rock Hill all next week text or call me  Going to bed, really really really tired.",positive
@JohnMayerRocks wooo loves you to biotch! glad we got to laugh alllll day yesterday ,positive
@Roonaldo107 im super dooper thankyou....glad hands bk in action ,positive
"@mileycyrus same ! My mum gone on holiday with my brother and his wife , but I'm at college so I'm ok for now  , how are you doing? X",positive
pure dreading work ,negative
OMG. Just finished watching Prison Break. Where's Gretchen? She better be alive! ,negative
april use to be my fav. month ,negative
@The_GreenWizard you'd have thought there would have been SOME of that lot... ,negative
pulled a muscle in left side of his neck yesterday  Still stiff and sore.,negative
Work work work! no play today ,negative
@Shinybiscuit  (I have no advice),negative
Just posted on my experiences 14 days into the Blogosphere - http://www.inksights.co.uk/?p=241 any feedback would be appreciated ,positive
Is waiting for dinner why is nobody home yet ,negative
posted new color flier for RawUnion http://snipurl.com/g6nsk  ,positive
@stacy_nkotbluva whats a cock rocket tell me lmfao ,positive
"@Crazypan Oh, well-well. Tanks, I can't wait! ",positive
I am sorry everyone. I have failed to win the 200 bucks. ,negative
"Just woke up, another sunny day ",positive
"@Rikki_ND @alivelshi, i agree completely rikki! u should at least get a follow out of this! i cant believe u hurt ur ankle. ",negative
@FashionGrail it was close to 80 here in San Diego yesterday - now it's only 58 ,negative
Hoping the antibiotics will do its magic overnight. I miss my voice. ,negative
@iraisavampire bob called me a twit.... ,negative
@Collette87 Must be a good omen then ,positive
"Getting ready for first midwife appointment  And, Savannah is going to play with friends, she'll be thrilled. It's a good day!",positive
will have a photoshoot on hmm...Saturday??i think i can't.. ,negative
"best weekend ever; Caty Costigans house, Marley fest, prom.....comes crashing down with a paper due tomorrow. ",negative
In College doing nothing! ,negative
"@aswang also, I'm sad to say that I've been watching the oxford comma die a slow death in technical writing already. ",negative
@KristenjStewart @RobPattinson_ hey rob y kris! i just wanna say that youre the most important to me in the world. i love you so much!!! ,negative
"I'm about to call it a night... ooor morning? Haha. Well, SWEET DREAMS!  I Love You All and God Bless You All! I will tweet? ya lata! ;)",positive
the damn cold n sneeze r back  ,negative
Grrrr..... I cnt sleep!  -Time is of essence-,negative
i miss @beccaxshmecca so much ,negative
"@rachy_babes lol yeah i am, i bought different tickets off someone else ",positive
will super miss JOANA.  (tears) http://plurk.com/p/rj8ip,negative
Lunch now. Be seeing you ,positive
@nathantwitch Hahahaha!!! That's awesome! ,positive
over the bloomin moon with my Mehron haul!! ,positive
Smh @ Nike for quickstrike release...bring on the hypebeast  = dissapointed face lls,negative
Waiting to see Bill Callahan... alone ,negative
"Getting ready for the day. Work at ten, should probably get out of bed now. Tweet you guys later. ",positive
I don't know what to make for dinner tonight ,negative
Up early for work..didn't sleep that well though ,negative
It's warm here in KL too ,negative
"@AlanCarr hey, i love your acts and your really funny  and i loved SNP, do you have any idea when a new series will be coming back?!  x",positive
@limburger2001 and everyone has gone quiet!!! ,negative
"@Jennyjinx If you're self hosted &amp; willing to help, I'd LOVE the assist. I've got ideas &amp; am creative, but know nothing of CSS. It sucks. ",negative
@praeng yes. I am in the beta and I like it a lot. Great for separating all the mails where you have to register ,positive
@MenwithPens The new site is so niebu! ,positive
"@peppergurl @tantian @duplicatekey let's all meet up during course card, k? ",positive
@OceanUpTwitt It's only for the us country i guess ,negative
it sucks cuz i sorta want to sleep but the friend's hubby is watching tv on my bed (i.e. the couch). I'm sad ,negative
@TotalGirlph I'll sooo follow her  xD SHE ROCKS!,positive
I feel sorry for David Cook  ..His Brother Died. Rest in Peace Adam Cook.,negative
"Yearrrrrbook.  in Midwest City, OK",positive
@chemicalguy im sorry  i hope you find someone @MCRMuffin we have to talk tmw,negative
"@Yuricon OK I think I get it. Or as they say here in New England, &quot;light has dawned over Marblehead&quot; ",positive
why are some things have to be so complicated when it shouldn't be??? ,negative
"is going to the shops now, with big sun glasses to hide my eye!  *hummph!*",negative
is off 2 clean up jacobs poop ,negative
@yeah_mate jealous  ..  got their back catalogue.. see: no money left!,negative
waiting for Leon mix download !!!!!!!!  ; #asot400,positive
missing my boo bee ,negative
@Jennifalconer how's about following me? ,positive
Good Morning to you all! Looks like it may be another nice sunny day!  I won't see much of it though! Dang this uni work! ,negative
I wish some one would have told me a 6-year-old's bday party at Gatti's was this exhausting!  Phew!  And I have 100 tickets.  ,positive
Just checked the weather for Galway/Mayo ... Yay it's gonna be really sunny ! K gettin up now .. ,positive
Centrelink wasnt as bad as I thought it was going to be !!!! ,positive
@yraglau sweet! thanks gary  where's peter pan? hahhaa,positive
@JonathanRKnight Good night... smell of home... ,positive
I just stepped on a nail sticking out of the ground... Bare foot! Owwwww  bleeding now!,negative
"Jumped in car, drove across city on spur of moment to see dear friends for first time in 2 yrs. Best thing I've done in ages ",positive
"@benmwaldman Your tweets the past couple day are reaaaallllly angsty... deep breaths, man. ",positive
"@WillendorfVenus Yup, he quit with &quot;extreme prejudice&quot; ",positive
i keep looking out the window and wish i could just fly away !!!! ,negative
@DawnRichard Going 2 b &quot;hell no&quot; weather 4 2 more days ,negative
@JoeyMcIntyre http://twitpic.com/3kb8h - Just getting his energy back up after the flu...Looks great to me ,positive
"Today, Madeleine McCann has been gone for 2 years  http://findmadeleine.com/",negative
"Getting the day started.....tanning, shopping....getting ready for vacation ",positive
@mileycyrus good point. everyone DOES deserve to be happy ,positive
@commonsense4 I'm well (but had food poisoning again last week!). Is there anything they can do to alleviate pain 4 u? Am so sorry 2 hear ,negative
"@fubar2u_2000  sounds crappy. poor you! i saw fast and furious last night and it was ok, not great. but enjoyable.",negative
@wahliaodotcom FWAH...the PIC turned out SO KEWL!!! ,positive
@ErikaWheldrakee the point is that its aweesome !!!  lmao xD,positive
@Silverback44   He's in Taiwan for the weekend...  I will see him next week.  My line is coming together   I will show you some pics soon,positive
@idotstax  thank goodness you don't drink,negative
@shaundiviney Pizza is awesome ,positive
http://twitpic.com/3loae - My niece Maya eating pocky! ,positive
Analysing my financials. Looking at how to deal with ample liquid cash on the balance sheet ,positive
I have to do homework later ,negative
"@Mauigina no probs, i am glad you appreciate the content that i am providing  it means alot",positive
@oddball_bt Cheers Chris! @stodge is only going to update if his mob score ,negative
@ninaspringle i know they are soooo amazing i was so excited when i found them ,positive
Haha yeah my dog was trying to hump her but instead her paws got stuck and u almost died from laughing ,positive
new Blizzard podcast today! but only 10 minutes! LAME! ,positive
@rawdawgbuffalo wonderful! You sir? ,positive
More sightseers coming 2view house 2morrow morn. :oP (approximation of emoticon for a yawn) Hope @mollybob doesn't call me a nerd again ,positive
Offffï¿½ Itï¿½s hard to believeï¿½. Oracle to buy-out Sun. I felt bad when Oracle took over BEAï¿½ now almost feeling the same ,negative
@barkerbell Wow that website is great!  So much fun and helps world hunger too ,positive
tired my advice...never wake up at 6.30 unless you really have to be somewhere too tired ,negative
Very English Sunday lunch at the Malt Shovel and afternoon movie (Abigail's Party). Last civilized day before teaching starts up again ,negative
"hates when you go out, say c u later, and then end up not coming home til 11 the next morning &amp; didn't call/txt to tell me. i worry ",negative
@chromachris  Clean Me!,negative
@SianMellissa bless you  x,positive
wish it was raining..exams start friday ,negative
Is happy because I annihilated a baby huntsman in my kitchen with the cooking pan..however this means a MAMA one may be in hiding  FUCK!!!,negative
my nokia 1110 died..  ,negative
"http://twitpic.com/3l5dy - aww i love it , this ones the best ",positive
@AlexaRPD I never understood a foot fetish. But then again alot don't understand me ,negative
@Panchogrande04 the playing is better as you don't get as many all in calls as you do with play money ,positive
I sooo cannot afford to get an iPhone ,negative
is off to have her face electrocuted in order not to look like Dr Beardface from Scrubs..... ouch ,negative
@kimberley_ lol Alex actually went on Facebook and wrote a status thing and said i was fat  lol what an asshole xD,negative
@toriNdeanNlove  sorry I missed it. Just finished Mommywood about 10 min ago. Loved it!,negative
Justin timberlake on Wednesday so stoked!!!!! ,positive
Scrubs did cheer me up ,positive
@His_Dreamgirl Got it! ,positive
New member! First update! ,positive
i'm working ,positive
"ok, i stopped learning. its boring ",positive
@RepeaterBand I missed the show last Friday! I was so bummed! But I'm excited that you guys will start recording with @ROSS_ROBINSON !! ,positive
Time to get back on my paper. ,negative
Let's see how well this 2.5 hours of sleep holds me today.  I predict a massive slowdown by 14:30.  That should be funny. ,positive
http://bit.ly/nm4f2 i want this for my wall but its sold ,negative
@DujourMag thanks for a great list ,positive
feels so sad because he can't go to EuroDjango ,negative
"@jackalltimelow i figured out it was you, cause i saw your hat. ",positive
@vickybrooke09 I'll give it a go later.  xx,positive
@useNature none of which i can wear ,negative
Good morning twitter friends!! Beautiful day n have to be at wk ,negative
@chaitee It's my new business idea. Spandex for fatties. I have too many business ideas ,negative
this script might be my best work yet. very emotionnal. I amaze myself writing it. (even if there's still badass vulgar dialogue  ),positive
Feels like he has been beaten with hammers. Next long walk - better shoes + thicker socks. ouchies ,negative
House cleaning with the lovely wife.  No garden today....darn rain ,negative
"just got back from the show... Damaged, Enemy Inside, and Moral Pestilence were awesome.  too tired to be funny and snarky.  ",negative
Rise and Shine..... ,positive
"Crashing, finally. 420 ftw! But on a serious note my thoughts are all with the people from columbine high  can't believe its been 10 yrs.",negative
@thamanagement oh no whats wrong pumpkin ,negative
@renesebastian why don't you switch to #gmail? I've used it for a while now and I love it ,positive
